MinimapRegion_begin	regionid=1	IconTexNormal=[L2WorldMap.WorldIcon.11_22_0]	IconTexOver=[L2WorldMap.WorldIcon.11_22_0_a]	IconTexPushed=[L2WorldMap.WorldIcon.11_22_0_a]	WorldLocX=-275922	WorldLocY=134338	Width=59	Height=107	DescOffsetX=-5	DescOffsetY=99	DescFontName=[MapFontSize10]	applycountry={-1}	MinimapRegion_end
MinimapRegion_begin	regionid=2	IconTexNormal=[L2WorldMap.WorldIcon.12_22_0]	IconTexOver=[L2WorldMap.WorldIcon.12_22_0_a]	IconTexPushed=[L2WorldMap.WorldIcon.12_22_0_a]	WorldLocX=-251741	WorldLocY=137935	Width=102	Height=79	DescOffsetX=13	DescOffsetY=67	DescFontName=[MapFontSize10]	applycountry={0;2;3;4;8;9;12;14}	MinimapRegion_end
MinimapRegion_begin	regionid=3	IconTexNormal=[L2WorldMap.WorldIcon.12_25_0]	IconTexOver=[L2WorldMap.WorldIcon.12_25_0_a]	IconTexPushed=[L2WorldMap.WorldIcon.12_25_0_a]	WorldLocX=-256138	WorldLocY=238655	Width=64	Height=64	DescOffsetX=-9	DescOffsetY=35	DescFontName=[MapFontSize10]	applycountry={-1}	MinimapRegion_end
MinimapRegion_begin	regionid=4	IconTexNormal=[L2WorldMap.WorldIcon.13_24_0]	IconTexOver=[L2WorldMap.WorldIcon.13_24_0_a]	IconTexPushed=[L2WorldMap.WorldIcon.13_24_0_a]	WorldLocX=-218768	WorldLocY=200885	Width=64	Height=50	DescOffsetX=-1	DescOffsetY=42	DescFontName=[MapFontSize10]	applycountry={-1}	MinimapRegion_end
MinimapRegion_begin	regionid=5	IconTexNormal=[L2WorldMap.WorldIcon.14_22_0]	IconTexOver=[L2WorldMap.WorldIcon.14_22_0_a]	IconTexPushed=[L2WorldMap.WorldIcon.14_22_0_a]	WorldLocX=-184995	WorldLocY=138735	Width=64	Height=64	DescOffsetX=-1	DescOffsetY=28	DescFontName=[MapFontSize10]	applycountry={0;2;3;4;8;9;12;14}	MinimapRegion_end
MinimapRegion_begin	regionid=6	IconTexNormal=[L2WorldMap.WorldIcon.14_25_0]	IconTexOver=[L2WorldMap.WorldIcon.14_25_0_a]	IconTexPushed=[L2WorldMap.WorldIcon.14_25_0_a]	WorldLocX=-195186	WorldLocY=232460	Width=64	Height=54	DescOffsetX=-24	DescOffsetY=50	DescFontName=[MapFontSize10]	applycountry={0;2;3;4;8;9;12;14}	MinimapRegion_end
MinimapRegion_begin	regionid=7	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=-162841	WorldLocY=248647	Width=120	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={0;1;2;3;4;9;12;14}	MinimapRegion_end
MinimapRegion_begin	regionid=8	IconTexNormal=[None]	IconTexOver=[None]	IconTexPushed=[None]	WorldLocX=-134664	WorldLocY=38015	Width=0	Height=0	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize9]	applycountry={-1}	MinimapRegion_end
MinimapRegion_begin	regionid=9	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=-123073	WorldLocY=48007	Width=70	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={-1}	MinimapRegion_end
MinimapRegion_begin	regionid=10	IconTexNormal=[None]	IconTexOver=[None]	IconTexPushed=[None]	WorldLocX=-126271	WorldLocY=75585	Width=0	Height=0	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize9]	applycountry={-1}	MinimapRegion_end
MinimapRegion_begin	regionid=11	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=-122274	WorldLocY=249646	Width=93	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={0;1;2;3;4}	MinimapRegion_end
MinimapRegion_begin	regionid=12	IconTexNormal=[L2WorldMap.WorldIcon.16_25_1]	IconTexOver=[L2WorldMap.WorldIcon.16_25_1_a]	IconTexPushed=[L2WorldMap.WorldIcon.16_25_1_a]	WorldLocX=-122274	WorldLocY=221069	Width=64	Height=91	DescOffsetX=-17	DescOffsetY=23	DescFontName=[MapFontSize10]	applycountry={-1}	MinimapRegion_end
MinimapRegion_begin	regionid=13	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=-136662	WorldLocY=239055	Width=98	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize9]	applycountry={-1}	MinimapRegion_end
MinimapRegion_begin	regionid=14	IconTexNormal=[L2WorldMap.WorldIcon.17_19_1]	IconTexOver=[L2WorldMap.WorldIcon.17_19_1_a]	IconTexPushed=[L2WorldMap.WorldIcon.17_19_1_a]	WorldLocX=-92298	WorldLocY=37416	Width=64	Height=52	DescOffsetX=-3	DescOffsetY=38	DescFontName=[MapFontSize10]	applycountry={0;2;3;4;8;9;12;14}	MinimapRegion_end
MinimapRegion_begin	regionid=16	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=-99892	WorldLocY=54402	Width=46	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize9]	applycountry={0;2;3;4;8;9;12;14}	MinimapRegion_end
MinimapRegion_begin	regionid=17	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=-89900	WorldLocY=30621	Width=46	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize9]	applycountry={-1}	MinimapRegion_end
MinimapRegion_begin	regionid=18	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=-80707	WorldLocY=52804	Width=68	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize9]	applycountry={-1}	MinimapRegion_end
MinimapRegion_begin	regionid=19	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=-89500	WorldLocY=87776	Width=70	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={-1}	MinimapRegion_end
MinimapRegion_begin	regionid=20	IconTexNormal=[L2WorldMap.WorldIcon.18_24_camp]	IconTexOver=[L2WorldMap.WorldIcon.18_24_camp_a]	IconTexPushed=[L2WorldMap.WorldIcon.18_24_camp_a]	WorldLocX=-100691	WorldLocY=103163	Width=64	Height=59	DescOffsetX=-17	DescOffsetY=41	DescFontName=[MapFontSize10]	applycountry={-1}	MinimapRegion_end
MinimapRegion_begin	regionid=21	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=-86303	WorldLocY=153123	Width=70	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={-1}	MinimapRegion_end
MinimapRegion_begin	regionid=22	IconTexNormal=[None]	IconTexOver=[None]	IconTexPushed=[None]	WorldLocX=-103489	WorldLocY=150725	Width=0	Height=0	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize9]	applycountry={0;2;3;4;8;9;12;14}	MinimapRegion_end
MinimapRegion_begin	regionid=23	IconTexNormal=[None]	IconTexOver=[None]	IconTexPushed=[None]	WorldLocX=-92098	WorldLocY=141932	Width=0	Height=0	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize9]	applycountry={-1}	MinimapRegion_end
MinimapRegion_begin	regionid=24	IconTexNormal=[L2WorldMap.WorldIcon.17_23_0]	IconTexOver=[L2WorldMap.WorldIcon.17_23_0_a]	IconTexPushed=[L2WorldMap.WorldIcon.17_23_0_a]	WorldLocX=-81706	WorldLocY=159118	Width=64	Height=101	DescOffsetX=12	DescOffsetY=58	DescFontName=[MapFontSize10]	applycountry={-1}	MinimapRegion_end
MinimapRegion_begin	regionid=25	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=-82506	WorldLocY=253243	Width=56	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={0;2;3;4;8;9;12;14}	MinimapRegion_end
MinimapRegion_begin	regionid=26	IconTexNormal=[L2WorldMap.WorldIcon.17_25_1]	IconTexOver=[L2WorldMap.WorldIcon.17_25_1_a]	IconTexPushed=[L2WorldMap.WorldIcon.17_25_1_a]	WorldLocX=-89900	WorldLocY=228263	Width=64	Height=64	DescOffsetX=12	DescOffsetY=56	DescFontName=[MapFontSize10]	applycountry={-1}	MinimapRegion_end
MinimapRegion_begin	regionid=27	IconTexNormal=[None]	IconTexOver=[None]	IconTexPushed=[None]	WorldLocX=-71914	WorldLocY=-120658	Width=0	Height=0	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize9]	applycountry={-1}	MinimapRegion_end
